,Read,Predicted,Difference
51333,152.0,90.23,61.769999999999996
51334,135.15,96.43,38.72
51335,95.0,72.99,22.010000000000005
51336,95.0,70.95,24.049999999999997
51337,79.0,75.23,3.769999999999996
51338,80.0,60.87,19.130000000000003
51339,80.0,69.0,11.0
51340,-0.0,96.49,96.49
51341,162.35,119.42,42.92999999999999
51342,95.0,73.52,21.480000000000004
51343,130.5,96.47,34.03
51344,144.2,99.44,44.75999999999999
51345,95.0,85.02,9.980000000000004
51346,76.5,78.93,2.430000000000007
51347,123.0,89.71,33.290000000000006
51348,129.0,97.01,31.989999999999995
51349,168.5,91.02,77.48
51350,80.75,84.51,3.760000000000005
51351,141.0,85.36,55.64
51352,156.0,99.72,56.28
51353,133.5,85.94,47.56
51354,133.65,100.92,32.730000000000004
51355,81.77,87.21,5.439999999999998
51356,109.65,101.56,8.090000000000003
51357,141.0,85.4,55.599999999999994
51358,177.0,106.14,70.86
51359,150.3,108.29,42.010000000000005
51360,164.3,110.74,53.56000000000002
51361,141.0,82.42,58.58
51362,123.0,89.71,33.290000000000006
51363,141.0,84.5,56.5
51364,120.58,83.55,37.03
51365,135.0,78.81,56.19
51366,101.52,79.26,22.25999999999999
51367,95.83,88.58,7.25
51368,-0.0,93.69,93.69
51369,123.25,76.15,47.099999999999994
51370,76.5,77.34,0.8400000000000034
51371,96.3,98.84,2.5400000000000063
51372,81.0,81.77,0.769999999999996
51373,141.3,109.07,32.23000000000002
51374,141.0,85.43,55.56999999999999
51375,76.5,77.34,0.8400000000000034
51376,102.15,84.38,17.77000000000001
51377,129.0,92.2,36.8
51378,89.1,100.18,11.080000000000013
51379,89.1,98.28,9.180000000000007
51380,126.9,90.36,36.540000000000006
51381,95.0,82.71,12.290000000000006
51382,117.9,90.83,27.070000000000007
51383,80.75,84.73,3.980000000000004
51384,120.6,99.54,21.059999999999988
51385,126.9,89.99,36.91000000000001
51386,128.69,106.7,21.989999999999995
51387,105.74,102.0,3.739999999999995
51388,120.6,99.54,21.059999999999988
51389,152.4,103.85,48.55000000000001
51390,134.1,107.65,26.44999999999999
51391,103.35,87.76,15.58999999999999
51392,89.75,85.93,3.819999999999993
51393,105.74,90.83,14.909999999999997
51394,105.74,90.83,14.909999999999997
51395,105.74,90.83,14.909999999999997
51396,104.76,82.72,22.040000000000006
51397,148.5,108.3,40.2
51398,177.0,103.7,73.3
51399,116.1,88.71,27.39
51400,125.1,96.07,29.03
51401,118.5,87.94,30.560000000000002
51402,96.3,89.93,6.36999999999999
51403,122.4,104.9,17.5
51404,120.0,91.18,28.819999999999993
51405,116.59,93.07,23.52000000000001
51406,126.9,91.21,35.69000000000001
51407,121.5,85.31,36.19
51408,126.9,92.01,34.89
51409,149.0,100.08,48.92
51410,117.9,90.18,27.72
51411,101.7,86.83,14.870000000000005
51412,126.9,91.21,35.69000000000001
51413,126.9,91.21,35.69000000000001
51414,126.9,91.21,35.69000000000001
51415,126.9,91.21,35.69000000000001
51416,126.9,88.4,38.5
51417,157.45,111.05,46.39999999999999
51418,89.1,100.41,11.310000000000002
51419,102.8,109.35,6.549999999999997
51420,108.9,87.51,21.39
51421,129.0,95.31,33.69
51422,122.75,102.47,20.28
51423,141.0,87.38,53.620000000000005
51424,168.0,107.89,60.11
51425,72.25,96.76,24.510000000000005
51426,72.25,98.77,26.519999999999996
51427,126.9,104.03,22.870000000000005
51428,70.12,99.23,29.11
51429,107.0,103.84,3.1599999999999966
51430,115.5,90.48,25.019999999999996
51431,156.0,101.57,54.43000000000001
51432,94.5,83.4,11.099999999999994
51433,95.85,82.46,13.39
51434,114.0,110.04,3.9599999999999937
51435,147.0,106.1,40.900000000000006
51436,126.0,100.68,25.319999999999993
51437,129.0,92.22,36.78
51438,175.0,89.37,85.63
51439,108.57,87.78,20.789999999999992
51440,100.0,79.98,20.019999999999996
51441,156.0,101.32,54.68000000000001
51442,116.55,93.5,23.049999999999997
51443,76.92,89.71,12.789999999999992
51444,76.92,89.71,12.789999999999992
51445,278.0,127.14,150.86
51446,278.0,127.14,150.86
51447,141.0,85.66,55.34
51448,101.7,82.59,19.11
51449,99.9,91.84,8.060000000000002
51450,68.61,100.58,31.97
51451,156.0,101.42,54.58
51452,88.8,91.19,2.3900000000000006
51453,156.0,100.66,55.34
51454,108.9,89.37,19.53
51455,168.3,115.41,52.890000000000015
51456,116.1,102.87,13.22999999999999
51457,89.1,82.51,6.589999999999989
51458,85.5,83.29,2.2099999999999937
51459,108.9,88.49,20.41000000000001
51460,135.0,82.24,52.760000000000005
51461,109.1,88.37,20.72999999999999
51462,111.6,89.63,21.97
51463,135.0,82.24,52.760000000000005
51464,105.4,85.28,20.120000000000005
51465,127.71,107.56,20.14999999999999
51466,101.7,90.78,10.920000000000002
51467,129.0,97.35,31.650000000000006
51468,95.0,69.88,25.120000000000005
51469,95.0,77.36,17.64
51470,108.45,88.21,20.24000000000001
51471,159.3,96.96,62.34000000000002
51472,80.75,92.49,11.739999999999995
51473,80.75,92.49,11.739999999999995
51474,95.4,83.01,12.39
51475,113.4,108.13,5.27000000000001
51476,95.4,86.24,9.16000000000001
51477,177.0,106.23,70.77
51478,129.0,92.68,36.31999999999999
51479,87.31,89.29,1.980000000000004
51480,93.6,100.43,6.8300000000000125
51481,142.65,95.7,46.95
51482,136.0,80.33,55.67
51483,103.35,92.52,10.829999999999998
51484,95.0,81.76,13.239999999999995
51485,79.33,88.5,9.170000000000002
51486,90.95,101.32,10.36999999999999
51487,113.4,88.91,24.49000000000001
51488,129.2,95.61,33.58999999999999
51489,100.0,79.01,20.989999999999995
51490,87.89,103.49,15.599999999999994
51491,117.06,93.28,23.78
51492,15.0,106.3,91.3
51493,-0.0,119.71,119.71
51494,95.0,70.19,24.810000000000002
51495,95.0,82.24,12.760000000000005
51496,85.5,83.7,1.7999999999999972
51497,102.0,89.5,12.5
51498,107.1,86.41,20.689999999999998
51499,152.4,109.22,43.18000000000001
51500,135.9,105.43,30.47
51501,179.0,95.93,83.07
51502,100.3,91.17,9.129999999999995
51503,72.25,98.74,26.489999999999995
51504,95.48,92.35,3.1300000000000097
51505,94.5,87.55,6.950000000000003
51506,99.9,90.23,9.670000000000002
51507,85.5,84.11,1.3900000000000006
51508,91.98,90.16,1.8200000000000074
51509,128.0,105.7,22.299999999999997
51510,81.95,101.38,19.429999999999993
51511,139.5,94.4,45.099999999999994
51512,84.0,90.49,6.489999999999995
51513,97.0,85.21,11.790000000000006
51514,72.25,92.21,19.959999999999994
51515,96.3,99.16,2.8599999999999994
51516,94.5,87.42,7.079999999999998
51517,73.37,90.4,17.03
51518,99.9,90.89,9.010000000000005
51519,130.67,86.17,44.499999999999986
51520,-0.0,98.8,98.8
51521,161.0,106.25,54.75
51522,97.0,85.21,11.790000000000006
51523,87.01,95.98,8.969999999999999
51524,99.9,89.4,10.5
51525,124.33,87.03,37.3
51526,80.75,85.92,5.170000000000002
51527,122.0,96.22,25.78
51528,131.0,86.66,44.34
51529,95.0,83.54,11.459999999999994
51530,124.33,82.78,41.55
51531,113.4,105.75,7.650000000000006
51532,89.0,95.42,6.420000000000002
51533,86.72,92.12,5.400000000000006
51534,75.0,89.26,14.260000000000005
51535,95.0,73.95,21.049999999999997
51536,91.0,84.65,6.349999999999994
51537,80.75,86.28,5.530000000000001
51538,99.0,82.96,16.040000000000006
51539,119.15,89.3,29.85000000000001
51540,91.0,79.9,11.099999999999994
51541,75.48,86.83,11.349999999999994
51542,114.9,103.75,11.150000000000006
51543,123.0,79.05,43.95
51544,89.1,100.34,11.240000000000009
51545,142.67,103.0,39.66999999999999
51546,124.0,101.06,22.939999999999998
51547,96.3,91.32,4.980000000000004
51548,96.3,91.32,4.980000000000004
51549,80.75,84.74,3.989999999999995
51550,91.0,86.09,4.909999999999997
51551,96.3,91.32,4.980000000000004
51552,104.0,82.9,21.099999999999994
51553,96.3,91.32,4.980000000000004
51554,131.0,101.93,29.069999999999993
51555,102.9,89.8,13.100000000000009
51556,99.9,91.26,8.64
51557,115.0,84.53,30.47
51558,101.0,87.67,13.329999999999998
51559,87.32,106.48,19.16000000000001
51560,76.92,90.73,13.810000000000002
51561,105.4,90.52,14.88000000000001
51562,126.0,105.03,20.97
51563,99.9,92.62,7.280000000000001
51564,91.0,86.3,4.700000000000003
51565,76.92,90.73,13.810000000000002
51566,127.0,108.71,18.290000000000006
51567,133.33,90.04,43.290000000000006
51568,127.0,107.2,19.799999999999997
51569,128.5,88.1,40.400000000000006
51570,107.0,97.24,9.760000000000005
51571,90.0,75.89,14.11
51572,99.9,90.96,8.940000000000012
51573,90.0,75.89,14.11
51574,90.0,75.89,14.11
51575,90.0,75.89,14.11
51576,99.9,90.96,8.940000000000012
51577,120.6,92.75,27.849999999999994
51578,97.0,95.55,1.4500000000000028
51579,89.1,99.88,10.780000000000001
51580,99.9,89.88,10.02000000000001
51581,127.0,87.5,39.5
51582,104.0,83.1,20.900000000000006
51583,80.75,83.94,3.1899999999999977
51584,113.0,95.61,17.39
51585,117.41,91.48,25.929999999999993
51586,95.0,81.63,13.370000000000005
51587,90.0,75.89,14.11
51588,105.74,86.35,19.39
51589,72.77,100.08,27.310000000000002
51590,97.0,80.21,16.790000000000006
51591,68.61,100.06,31.450000000000003
51592,101.0,88.81,12.189999999999998
51593,100.0,80.38,19.620000000000005
51594,100.0,79.12,20.879999999999995
51595,90.0,76.04,13.959999999999994
51596,90.0,76.04,13.959999999999994
51597,110.0,79.27,30.730000000000004
51598,97.0,93.48,3.519999999999996
51599,125.0,83.79,41.209999999999994
51600,149.4,110.23,39.17
51601,99.9,94.6,5.300000000000011
51602,99.9,94.6,5.300000000000011
51603,80.75,89.0,8.25
51604,101.0,87.06,13.939999999999998
51605,112.33,97.12,15.209999999999994
51606,131.74,90.8,40.94000000000001
51607,120.12,103.87,16.25
51608,94.5,86.62,7.8799999999999955
51609,101.66,86.32,15.340000000000003
51610,89.1,83.34,5.759999999999991
51611,94.5,86.53,7.969999999999999
51612,94.5,84.53,9.969999999999999
51613,81.95,103.51,21.560000000000002
51614,68.61,101.37,32.760000000000005
51615,99.9,91.96,7.940000000000012
51616,100.0,87.51,12.489999999999995
51617,110.7,90.56,20.14
51618,101.7,87.03,14.670000000000002
51619,90.0,76.27,13.730000000000004
51620,99.9,88.89,11.010000000000005
51621,-0.0,111.56,111.56
51622,76.92,89.7,12.780000000000001
51623,109.0,97.26,11.739999999999995
51624,69.84,80.21,10.36999999999999
51625,90.0,75.89,14.11
51626,80.2,86.82,6.61999999999999
51627,97.0,95.67,1.3299999999999983
51628,118.0,88.8,29.200000000000003
51629,95.0,70.81,24.189999999999998
51630,153.18,111.64,41.540000000000006
51631,95.0,78.43,16.569999999999993
51632,152.67,104.47,48.19999999999999
51633,123.46,109.3,14.159999999999997
51634,90.0,90.82,0.8199999999999932
51635,90.0,90.82,0.8199999999999932
51636,95.0,85.15,9.849999999999994
51637,65.0,83.47,18.47
51638,115.0,95.9,19.099999999999994
51639,115.0,97.11,17.89
51640,115.0,95.9,19.099999999999994
51641,65.0,82.22,17.22
51642,115.0,95.9,19.099999999999994
51643,65.0,83.44,18.439999999999998
51644,95.0,84.32,10.680000000000007
51645,95.0,83.9,11.099999999999994
51646,109.0,97.11,11.89
51647,95.0,81.16,13.840000000000003
51648,110.0,87.37,22.629999999999995
51649,110.0,84.31,25.689999999999998
51650,115.0,95.9,19.099999999999994
51651,115.0,95.9,19.099999999999994
51652,115.0,95.9,19.099999999999994
51653,95.0,83.9,11.099999999999994
51654,115.0,97.11,17.89
51655,90.0,90.82,0.8199999999999932
51656,90.0,91.62,1.6200000000000045
51657,115.0,95.9,19.099999999999994
51658,90.0,91.62,1.6200000000000045
51659,65.0,84.65,19.650000000000006
51660,115.0,95.9,19.099999999999994
51661,115.0,97.11,17.89
51662,112.0,95.9,16.099999999999994
51663,65.0,83.44,18.439999999999998
51664,90.0,90.82,0.8199999999999932
51665,115.0,97.11,17.89
51666,115.0,95.9,19.099999999999994
51667,115.0,95.9,19.099999999999994
51668,115.0,97.11,17.89
51669,57.5,76.81,19.310000000000002
51670,95.0,83.9,11.099999999999994
51671,115.0,95.9,19.099999999999994
51672,115.0,97.11,17.89
51673,115.0,95.9,19.099999999999994
51674,115.0,97.11,17.89
51675,115.0,97.11,17.89
51676,115.0,95.9,19.099999999999994
51677,115.0,95.9,19.099999999999994
51678,115.0,95.9,19.099999999999994
51679,115.0,97.11,17.89
51680,115.0,95.9,19.099999999999994
51681,115.0,95.9,19.099999999999994
51682,65.0,82.22,17.22
51683,115.0,97.11,17.89
51684,90.0,91.62,1.6200000000000045
51685,115.0,95.9,19.099999999999994
51686,115.0,97.11,17.89
51687,115.0,97.11,17.89
51688,115.0,95.9,19.099999999999994
51689,115.0,97.11,17.89
51690,115.0,95.9,19.099999999999994
51691,95.0,83.9,11.099999999999994
51692,95.0,83.9,11.099999999999994
51693,115.0,97.51,17.489999999999995
51694,65.0,82.22,17.22
51695,115.0,95.9,19.099999999999994
51696,115.0,95.9,19.099999999999994
51697,65.0,82.22,17.22
51698,65.0,83.44,18.439999999999998
51699,65.0,82.22,17.22
51700,65.0,82.22,17.22
51701,115.0,97.11,17.89
51702,115.0,95.9,19.099999999999994
51703,65.0,83.44,18.439999999999998
51704,90.95,105.16,14.209999999999994
51705,90.0,90.82,0.8199999999999932
51706,90.95,105.16,14.209999999999994
51707,95.0,83.9,11.099999999999994
51708,115.0,97.11,17.89
51709,115.0,97.11,17.89
51710,115.0,97.11,17.89
51711,115.0,95.9,19.099999999999994
51712,115.0,95.9,19.099999999999994
51713,115.0,97.11,17.89
51714,115.0,97.11,17.89
51715,95.0,83.9,11.099999999999994
51716,115.0,95.9,19.099999999999994
51717,95.0,83.9,11.099999999999994
51718,115.0,95.9,19.099999999999994
51719,193.45,120.69,72.75999999999999
51720,95.0,85.57,9.430000000000007
51721,90.0,91.62,1.6200000000000045
51722,115.0,95.9,19.099999999999994
51723,115.0,95.9,19.099999999999994
51724,95.0,83.9,11.099999999999994
51725,95.0,85.57,9.430000000000007
51726,95.0,85.57,9.430000000000007
51727,95.0,85.99,9.010000000000005
51728,95.0,83.9,11.099999999999994
51729,115.0,95.9,19.099999999999994
51730,95.0,83.9,11.099999999999994
51731,95.0,84.23,10.769999999999996
51732,95.0,83.9,11.099999999999994
51733,95.0,87.97,7.030000000000001
51734,95.0,83.9,11.099999999999994
51735,95.0,83.9,11.099999999999994
51736,95.0,83.9,11.099999999999994
51737,87.0,91.62,4.6200000000000045
51738,95.0,85.99,9.010000000000005
51739,95.0,83.9,11.099999999999994
51740,95.0,83.9,11.099999999999994
51741,110.0,87.37,22.629999999999995
51742,95.0,83.9,11.099999999999994
51743,95.0,80.85,14.150000000000006
51744,95.0,83.9,11.099999999999994
51745,95.0,83.9,11.099999999999994
51746,95.0,84.31,10.689999999999998
51747,95.0,86.19,8.810000000000002
51748,95.0,84.92,10.079999999999998
51749,95.0,85.15,9.849999999999994
51750,95.0,83.9,11.099999999999994
51751,95.0,85.15,9.849999999999994
51752,95.0,84.1,10.900000000000006
51753,95.0,85.15,9.849999999999994
51754,95.0,85.15,9.849999999999994
51755,95.0,85.15,9.849999999999994
51756,95.0,84.61,10.39
51757,95.0,83.9,11.099999999999994
51758,95.0,83.9,11.099999999999994
51759,95.0,85.99,9.010000000000005
51760,95.0,85.15,9.849999999999994
51761,95.0,85.57,9.430000000000007
51762,95.0,85.15,9.849999999999994
51763,95.0,84.32,10.680000000000007
51764,95.0,83.9,11.099999999999994
51765,95.0,83.9,11.099999999999994
51766,-0.0,79.88,79.88
51767,95.0,85.15,9.849999999999994
51768,95.0,85.15,9.849999999999994
51769,95.0,84.41,10.590000000000003
51770,95.0,85.99,9.010000000000005
51771,95.0,83.9,11.099999999999994
51772,95.0,83.9,11.099999999999994
51773,95.0,83.9,11.099999999999994
51774,95.0,83.9,11.099999999999994
51775,110.0,84.31,25.689999999999998
51776,95.0,85.15,9.849999999999994
51777,95.0,83.9,11.099999999999994
51778,95.0,83.9,11.099999999999994
51779,95.0,85.15,9.849999999999994
51780,95.0,85.57,9.430000000000007
51781,95.0,83.9,11.099999999999994
51782,95.0,83.9,11.099999999999994
51783,95.0,84.41,10.590000000000003
51784,95.0,83.9,11.099999999999994
51785,95.0,83.9,11.099999999999994
51786,95.0,83.9,11.099999999999994
51787,95.0,83.9,11.099999999999994
51788,95.0,83.9,11.099999999999994
51789,95.0,79.16,15.840000000000003
51790,95.0,83.9,11.099999999999994
51791,95.0,83.9,11.099999999999994
51792,95.0,83.9,11.099999999999994
51793,95.0,83.9,11.099999999999994
51794,95.0,85.57,9.430000000000007
51795,95.0,83.9,11.099999999999994
51796,65.0,82.22,17.22
51797,95.0,85.15,9.849999999999994
51798,95.0,83.9,11.099999999999994
51799,95.0,85.15,9.849999999999994
51800,95.0,83.9,11.099999999999994
51801,115.0,95.9,19.099999999999994
51802,115.0,95.9,19.099999999999994
51803,115.0,97.11,17.89
51804,90.0,91.62,1.6200000000000045
51805,65.0,83.44,18.439999999999998
51806,95.0,83.9,11.099999999999994
51807,95.0,83.9,11.099999999999994
51808,95.0,83.9,11.099999999999994
51809,95.0,83.9,11.099999999999994
51810,95.0,83.9,11.099999999999994
51811,95.0,83.9,11.099999999999994
51812,95.0,83.9,11.099999999999994
51813,95.0,85.99,9.010000000000005
51814,95.0,83.9,11.099999999999994
51815,95.0,83.9,11.099999999999994
51816,95.0,83.9,11.099999999999994
51817,95.0,85.15,9.849999999999994
51818,95.0,85.57,9.430000000000007
51819,95.0,83.9,11.099999999999994
51820,95.0,83.9,11.099999999999994
51821,95.0,84.1,10.900000000000006
51822,95.0,83.9,11.099999999999994
51823,127.0,87.35,39.650000000000006
51824,89.0,97.48,8.480000000000004
51825,85.5,102.64,17.14
51826,85.5,102.91,17.409999999999997
51827,89.1,100.96,11.86
51828,147.0,106.25,40.75
51829,110.37,113.76,3.3900000000000006
51830,65.0,85.24,20.239999999999995
51831,65.0,86.09,21.090000000000003
51832,65.0,85.24,20.239999999999995
51833,65.0,85.24,20.239999999999995
51834,83.33,80.96,2.3700000000000045
51835,65.0,85.24,20.239999999999995
51836,96.3,91.39,4.909999999999997
51837,94.5,85.34,9.159999999999997
51838,96.3,91.47,4.829999999999998
51839,65.0,85.24,20.239999999999995
51840,32.5,85.4,52.900000000000006
51841,110.0,88.0,22.0
51842,65.0,85.24,20.239999999999995
51843,65.0,85.66,20.659999999999997
51844,65.0,85.66,20.659999999999997
51845,65.0,85.24,20.239999999999995
51846,65.0,85.24,20.239999999999995
51847,94.25,89.78,4.469999999999999
51848,65.0,85.24,20.239999999999995
51849,101.0,86.58,14.420000000000002
51850,65.0,85.24,20.239999999999995
51851,65.0,85.24,20.239999999999995
51852,65.0,85.24,20.239999999999995
51853,65.0,85.24,20.239999999999995
51854,96.3,92.17,4.1299999999999955
51855,96.3,90.94,5.359999999999999
51856,96.3,92.17,4.1299999999999955
51857,96.3,92.17,4.1299999999999955
51858,95.0,83.94,11.060000000000002
51859,65.0,85.24,20.239999999999995
51860,109.0,85.51,23.489999999999995
51861,95.0,83.64,11.36
51862,95.0,83.94,11.060000000000002
51863,65.0,86.51,21.510000000000005
51864,95.0,83.94,11.060000000000002
51865,110.0,120.1,10.099999999999994
51866,109.0,85.17,23.83
51867,94.5,87.44,7.060000000000002
51868,96.3,92.36,3.9399999999999977
51869,109.0,85.62,23.379999999999995
51870,105.3,84.37,20.929999999999993
51871,86.6,92.14,5.540000000000006
51872,89.0,97.48,8.480000000000004
51873,99.9,88.26,11.64
51874,90.9,88.56,2.3400000000000034
51875,85.5,104.2,18.700000000000003
51876,128.7,99.3,29.39999999999999
51877,96.3,91.76,4.539999999999992
51878,106.4,78.06,28.340000000000003
51879,106.4,78.06,28.340000000000003
51880,127.0,95.31,31.689999999999998
51881,127.0,95.31,31.689999999999998
51882,134.8,89.82,44.98000000000002
51883,151.0,99.06,51.94
51884,124.0,89.13,34.870000000000005
51885,87.32,105.87,18.55000000000001
51886,89.1,82.74,6.359999999999999
51887,89.1,82.74,6.359999999999999
51888,89.1,98.81,9.710000000000008
51889,124.0,82.68,41.31999999999999
51890,89.1,99.18,10.080000000000013
51891,99.9,86.1,13.800000000000011
51892,141.3,108.73,32.57000000000001
51893,96.3,84.4,11.899999999999991
51894,113.0,97.36,15.64
51895,113.0,97.36,15.64
51896,114.3,109.38,4.920000000000002
51897,85.5,103.4,17.900000000000006
51898,85.5,103.4,17.900000000000006
51899,112.5,92.13,20.370000000000005
51900,132.3,111.06,21.24000000000001
51901,96.3,91.69,4.609999999999999
51902,80.75,85.67,4.920000000000002
51903,94.35,86.02,8.329999999999998
51904,82.66,95.47,12.810000000000002
51905,104.2,81.18,23.019999999999996
51906,85.5,103.0,17.5
51907,80.75,89.89,9.14
51908,122.0,94.86,27.14
51909,89.1,98.32,9.219999999999999
51910,148.8,106.68,42.120000000000005
51911,95.0,75.23,19.769999999999996
51912,155.0,85.25,69.75
51913,113.0,92.05,20.950000000000003
51914,113.0,92.05,20.950000000000003
51915,-0.0,71.5,71.5
51916,106.2,90.28,15.920000000000002
51917,82.47,101.2,18.730000000000004
51918,152.67,98.53,54.139999999999986
51919,142.25,95.39,46.86
51920,107.0,97.29,9.709999999999994
51921,124.0,89.46,34.540000000000006
51922,124.33,86.1,38.230000000000004
51923,80.75,86.58,5.829999999999998
51924,109.8,108.12,1.6799999999999926
51925,119.0,97.15,21.849999999999994
51926,119.0,97.64,21.36
51927,180.9,125.21,55.69000000000001
51928,146.0,100.77,45.230000000000004
51929,141.3,109.43,31.870000000000005
51930,96.3,92.61,3.6899999999999977
51931,189.9,127.25,62.650000000000006
51932,102.3,91.24,11.060000000000002
51933,96.3,92.68,3.6199999999999903
51934,80.75,92.26,11.510000000000005
51935,85.6,85.62,0.020000000000010232
51936,187.0,108.38,78.62
51937,105.3,109.07,3.769999999999996
51938,77.29,87.02,9.72999999999999
51939,85.6,85.62,0.020000000000010232
51940,95.1,100.38,5.280000000000001
51941,137.0,91.09,45.91
51942,146.0,92.5,53.5
51943,121.03,98.07,22.960000000000008
51944,162.88,106.14,56.739999999999995
51945,95.1,99.6,4.5
51946,102.3,91.28,11.019999999999996
51947,103.72,98.48,5.239999999999995
51948,105.3,92.28,13.019999999999996
51949,119.4,105.71,13.690000000000012
51950,96.3,91.93,4.36999999999999
51951,116.45,77.77,38.68000000000001
51952,127.0,93.16,33.84
51953,84.0,111.02,27.019999999999996
51954,133.0,85.32,47.68000000000001
51955,109.8,106.03,3.769999999999996
51956,133.0,85.0,48.0
51957,91.5,101.62,10.120000000000005
51958,146.0,102.97,43.03
51959,127.0,94.39,32.61
51960,127.0,91.33,35.67
51961,116.7,90.75,25.950000000000003
51962,137.67,84.97,52.69999999999999
51963,147.0,79.19,67.81
51964,85.5,85.32,0.18000000000000682
51965,149.0,82.93,66.07
51966,127.0,78.16,48.84
51967,143.0,82.93,60.06999999999999
51968,171.2,85.62,85.57999999999998
51969,77.47,87.93,10.460000000000008
51970,80.75,89.25,8.5
51971,134.7,112.29,22.409999999999982
51972,85.5,99.04,13.540000000000006
51973,162.0,98.81,63.19
51974,96.3,90.82,5.480000000000004
51975,80.75,103.85,23.099999999999994
51976,85.5,104.35,18.849999999999994
51977,97.75,85.73,12.019999999999996
51978,96.3,92.95,3.3499999999999943
51979,75.0,79.78,4.780000000000001
51980,105.3,95.15,10.149999999999991
51981,96.3,92.6,3.700000000000003
51982,77.03,91.06,14.030000000000001
51983,183.9,123.88,60.02000000000001
51984,83.83,97.62,13.790000000000006
51985,90.0,105.28,15.280000000000001
51986,130.0,83.61,46.39
51987,103.7,107.11,3.4099999999999966
51988,131.4,108.36,23.040000000000006
51989,156.6,113.74,42.86
51990,143.1,99.33,43.769999999999996
51991,99.45,92.13,7.320000000000007
51992,145.2,105.02,40.17999999999999
51993,96.3,92.83,3.469999999999999
51994,133.45,105.52,27.929999999999993
51995,96.3,92.83,3.469999999999999
51996,117.9,91.69,26.210000000000008
51997,85.5,85.48,0.01999999999999602
51998,65.0,74.96,9.959999999999994
51999,65.0,71.8,6.799999999999997
52000,79.0,90.73,11.730000000000004
52001,65.0,94.13,29.129999999999995
52002,96.3,95.06,1.2399999999999949
52003,167.0,90.69,76.31
52004,85.5,85.53,0.030000000000001137
52005,111.6,93.17,18.429999999999993
52006,125.1,92.92,32.17999999999999
52007,125.1,92.92,32.17999999999999
52008,96.3,92.93,3.3699999999999903
52009,76.5,95.58,19.08
52010,96.3,92.87,3.4299999999999926
52011,112.5,85.43,27.069999999999993
52012,196.0,98.88,97.12
52013,70.44,92.97,22.53
52014,86.4,104.91,18.50999999999999
52015,75.82,88.88,13.060000000000002
52016,86.4,104.91,18.50999999999999
52017,98.1,98.68,0.5800000000000125
52018,80.75,104.07,23.319999999999993
52019,156.8,104.73,52.07000000000001
52020,83.83,97.42,13.590000000000003
52021,143.5,101.51,41.989999999999995
52022,74.1,100.95,26.85000000000001
52023,111.9,91.13,20.77000000000001
52024,99.45,92.03,7.420000000000002
52025,112.0,89.47,22.53
52026,85.5,87.86,2.3599999999999994
52027,91.47,91.18,0.28999999999999204
52028,101.68,97.58,4.1000000000000085
52029,75.0,92.42,17.42
52030,90.95,93.12,2.1700000000000017
52031,109.8,92.02,17.78
52032,63.75,91.9,28.150000000000006
52033,237.0,120.52,116.48
52034,128.6,80.64,47.959999999999994
52035,141.0,77.12,63.879999999999995
52036,86.25,92.4,6.150000000000006
52037,63.5,80.03,16.53
52038,87.32,87.06,0.2599999999999909
52039,177.3,133.45,43.85000000000002
52040,72.0,90.4,18.400000000000006
52041,68.0,79.82,11.819999999999993
52042,99.9,85.84,14.060000000000002
52043,158.95,128.7,30.25
52044,121.55,98.45,23.099999999999994
52045,96.9,91.13,5.77000000000001
52046,106.2,88.63,17.570000000000007
52047,130.0,100.92,29.08
52048,141.0,88.14,52.86
52049,103.5,89.74,13.760000000000005
52050,192.67,104.74,87.92999999999999
52051,107.0,94.21,12.790000000000006
52052,76.5,84.74,8.239999999999995
52053,122.72,101.92,20.799999999999997
52054,133.1,103.53,29.569999999999993
52055,85.5,86.17,0.6700000000000017
52056,129.15,102.91,26.24000000000001
52057,85.0,84.3,0.7000000000000028
52058,110.7,90.78,19.92
52059,134.1,95.74,38.36
52060,77.23,90.42,13.189999999999998
52061,103.5,83.96,19.540000000000006
52062,90.95,101.48,10.530000000000001
52063,118.8,93.05,25.75
52064,96.3,93.57,2.730000000000004
52065,80.75,103.0,22.25
52066,76.5,85.93,9.430000000000007
52067,157.68,118.14,39.540000000000006
52068,151.0,86.82,64.18
52069,141.0,86.76,54.239999999999995
52070,90.95,93.14,2.1899999999999977
52071,127.0,91.39,35.61
52072,83.83,98.16,14.329999999999998
52073,146.7,100.36,46.33999999999999
52074,127.0,91.39,35.61
52075,146.7,100.36,46.33999999999999
52076,110.7,88.91,21.790000000000006
52077,90.95,93.06,2.1099999999999994
52078,173.95,127.85,46.099999999999994
52079,139.0,96.88,42.120000000000005
52080,107.1,96.05,11.049999999999997
52081,92.83,100.02,7.189999999999998
52082,107.1,89.51,17.58999999999999
52083,85.5,104.78,19.28
52084,151.0,102.12,48.879999999999995
52085,79.69,105.2,25.510000000000005
52086,104.79,110.27,5.47999999999999
52087,134.1,95.81,38.28999999999999
52088,110.7,87.29,23.409999999999997
52089,110.7,84.19,26.510000000000005
52090,107.1,93.97,13.129999999999995
52091,63.75,96.16,32.41
52092,156.0,110.16,45.84
52093,85.5,104.71,19.209999999999994
52094,129.2,96.05,33.14999999999999
52095,131.0,104.06,26.939999999999998
52096,88.98,100.8,11.819999999999993
52097,107.1,102.33,4.769999999999996
52098,149.0,88.28,60.72
52099,141.0,85.22,55.78
52100,108.3,90.14,18.159999999999997
